inputs,aspects,sentiment
A localização é que não é perfeita porque obriga a uns 15min de metro para se chegar ao centro de Paris mas de resto fiquei com boa impressão.,No aspect,
As dependências do Quarto e do Banheiro são muito reduzidas.,quarto,-1.0
"só não gostei de uma coisa, na sexta-feira, meu último dia de estadia, eles fecharam a piscina as 16:00 para um evento particular ... não achei legal fechar a piscina tão cedo logo numa sexta-feira, mas no mais, foi tudo ótimo.",No aspect,
"o quarto é bem simples, mas possui cama confortável.",No aspect,
"Ao lado de uma estação de metrô, algumas opções de restaruantes por perto.",No aspect,
"O quarto, apesar de pequeno, muito confortável e bonito!",quarto,1.0
"Isso nos chateou muito, pois não fomos informados sobre absolutamente nada.",No aspect,
"Além do que, eles que chamaram o táxi, acreditamos que poderíamos confiar no táxi que o hotel ofereceu.",No aspect,
"Localização maravilhosa, duas quadras da Times, perto de tudo, quase em frente ao terminal urbano, deste terminal você pode ir para todas as atrações, tem uma estação principal do metrô na rua do hotel, esquina com o prédio da New York Times.",localização,1.0
"Hotel velho, funcionários mal educados, roupa de cama rasgada, tudo cheirando a mofo, cassino sem manutenção nas máquinas.",funcionários,-1.0
"Staff super atencioso, diferentemente do que se vê em um hotel de cadeia.",No aspect,
"Como eu falo português, eu não vi quanto o inglês é falado por aqui, mas Julio responde rapidamente os e-mails, então você pode descobrir isso facilmente.",No aspect,
"Estivemos cinco dias neste Hotel com um casal amigo nosso, e nós os 4 adoramos.",hotel,1.0
A limpeza do apartamento para quem fica mais de 4 dias e menos de 8 dias não existe!,apartamento,1.0
Uma agradável surpresa!,No aspect,
A relação custo-benefício também é excelente.,custo-benefício,1.0
"O hotel e bom, limpeza diaria, localizacao proximo do metro de Pigalle, proximo de diversos pontos turisticos como Moulin Rouge e Sacre Couer, restaurantes, padarias e supermercados com bom preco.",hotel,1.0
"Internet grátis, basta pedir uma senha na recepção, onde os funcionários falam outras línguas e se esforçam para te entender e serem entendidos.",recepção,1.0
"Pelo preço da diaria achamos que seria um hotel antigo, mas ele está muitissimo conservado!",preço,1.0
"Um café da manhã completo, boas opçoes de metro nas imediações, de modo que se você procura uma estadia agradável, sem luxo, mas com boa operacionalidade para uma viagem a Paris, esta é uma boa opçáo.",café da manhã,1.0
Room Tip: Todos os quartos são bons e silenciosos as janelas são blindadas evitando som externo,quarto,1.0
"O quarto era bom, espaçoso e limpo.",quarto,1.0
Dispõe de uma banheira também.,banheira,0.0
Ficar em Cambrone te dá a oportunidade de ficar perto da Torre Eiffel e de museus importantes.,museu,1.0
Hotel com ótima localização.,hotel,1.0
"Otima localizacao, com acesso facil ao metro (em frente).",No aspect,
Room Tip: Eu pedi quarto no mesmo andar da garagem pra facilitar na hora de carregar as malas.,garagem,1.0
Não possui restaurante mas a copa possui todos os itens necessários.,No aspect,
amei!!! fui muito feliz na escolha do hotel.,hotel,1.0
Recomendo.,No aspect,
Banheiro sem box com chuveiro que vazava água pelas juntas.,chuveiro,-1.0
"Fiquei encantada com a excelente localização, a poucos passos do Cartier Latin e Notre Dame, café da manhã delicioso, em um espaço bucólico, com diversas opções de pães e atendimento muito personalizado (em poucos dias nossas preferências eram conhecidas) associados a limpeza e atendimento impecáveis.",café da manhã,1.0
"Desta vez, precisava de algo mais econômico e escolhi o Ballys pela localizaçao privilegiada.",No aspect,
Room Tip: O colo corner tem duas janelas para a Time Square com uma vista muito legal.,No aspect,
"Os apartamentos amplos e confortáveis são equipados com ar-condicionado, frigobar, telefone, cama box spring, mesa de trabalho, wi-fi grátis, recepção 24 horas e estacionamento.",estacionamento,0.0
Porta com fechadura à chave.,No aspect,
Recomendo a todos esse hotel !,hotel,1.0
"Ótima localização, prédio moderno com todas as facilidade e serviços necessários e com um certo mimo.",serviço,1.0
"O hotel se diz pronto para atender a familia com criancas, mas achei o hotel mais direcionado para negocios.",hotel,1.0
"Excelente relação custo benefício,´sem luxo, mas limpo e muito bem localizado, no meio da Strip, quartos espaçosos, ligação interna com o Paris, amplo estacionamento gratuito ( como todos os hotéis em Vegas), boa piscina, estação do Monorail,Wifi paga (e cara).",estacionamento,1.0
Oferece quarto padrão e internet grátis somente na recepção.,padrão,0.0
"Hotel com ótimas acomodações, quarto espaçoso, banheiro amplo com um chuveiro maravilhoso.",hotel,1.0
"Próximo de restaurantes ótimos (Ruth Cris, serafina, fig & olive...)",No aspect,
Hotel ruim.,hotel,-1.0
"Trata-se de um hotel bastante luxuoso, mas muito massificado, como tudo em Las Vegas.",hotel,0.0
"É uma área residencial, que, na Austrália ou Estados Unidos, já estaria povoada pela classe média.",No aspect,
"Apenas como comentário, o atendente do hotel não informa ao hóspedes sobre as taxas adicionais, quando da realização do check-in.",No aspect,
Aparentemente todos os quartos são bons.,No aspect,
Quartos de bom tamanho para padrões franceses.,quarto,1.0
Boas condições.,No aspect,
Peca pela localização distante dos pontos turisticos da cidade.,No aspect,
"Pra mim, quando o hotel mudou de fumante para não fumante, simplesmente colocaram uma placa de proibido fumar nas portas, mas não trocaram colchoes, travesseiros e nem limparam o carpete.",No aspect,
E esse o excelente serviço e tratamento personalizado da propaganda do site na internet??,serviço,0.0
Hotel com ótima localização mas com instalações velhas.,localização,1.0
"Quarto amplo, limpo e bem equipado.",quarto,1.0
"Eu retruquei que por enquanto que o quartos estivesse com as diárias pagas pelos hóspedes, os mesmos tinham de respeitar nossa privacidade pois não se entra em quartos de hotel com os hóspedes dentro, citei até a camareira que todas as vezes que estávamos no quarto voltava depois.",No aspect,
Não foi só no nosso andar em TODO O HOTEL foi assim.,No aspect,
"Acomodação muito boa (quarto largo, confortável e banheiro amplo) e staff extremamente profissional e acolhedor, associado à ótima localização (na esquina da Time Square).",quarto,1.0
"Vi alguns cometarios que o quarto nao tinha net gratis, mas tem sim.",No aspect,
"Péssima idéia, tirando o atendimento cordial da recepção e o café da manhã que é comum aos dois hoteis, de resto é muito ruim.",recepção,1.0
"Simples, até demais.",No aspect,
"O sabonete líquido (e shampoo) do banheiro totalmente sujo, uma porcaria.",No aspect,
"Quarto amplo e limpo (um pouco barulhento, contudo).",No aspect,
"Também não oferecem café da manhã, mas bem ao lado, há uma lojinha, tipo uma padaria, que oferece todos os tipos de lanches e funciona 24h (exceto aos domingos).",No aspect,
"O quarto que eu fiquei com duas camas individuais achei pequeno, e a rede wi-fi caía de vez em quando.",quarto,-1.0
"Quarto pequeno, sem conforto algum, Diz que tem cozinha e guarda roupa que é do tamanho da porta, menos de 1 metro quadrado.",conforto,-1.0
Manobrista e internet free.,internet,1.0
quarto razoável ma so preco nao condis com o serviço prestado.,serviço,0.0
O hotel super luxuoso está no melhor lugar de Manhattan.,No aspect,
Funcionãrios atenciosos e um ótimo e típico café da manhã.,café da manhã,1.0
"Na época que fiquei hospedada, estava com bastante hóspedes.",No aspect,
Muito bom para nós!,No aspect,
Não tivemos nenhum problema qunto a isto.,No aspect,
"Excelente localização, quadro de funcionários muito prestativos e alegres.",funcionários,1.0
Diferente de outros hotéis que costumávamos nos hospedar em NY .,No aspect,
"O quarto e o banheiro são grandes e confortáveis, tudo super limpo, rua silenciosa, funcionários simpáticos e excelente localização.",rua,1.0
Servico eficiente e profissional.,No aspect,
"Ao invés de andar quilômetros, do estacionamento, passando pelo Casino para pegar o elevador, você estaciona quase na porta do quarto...",estacionamento,1.0
Room Tip: As suítes com janelas para a frente do hotel mostram uma praça arborizada de um edificio comercial b...,praça,1.0
Com hotel lotados não tivemos opção de trocar de quarto.,No aspect,
a localização achei muito boa...,localização,1.0
"Nas costas do Museu do Louvre, ao lado do portao de Richilieu, infelizmente a vista nao correspondeu as expectativas...",No aspect,
"Para piorar as coisas, os 2 únicos elevadores do hotel estavam quebrados e não havia outra escolha, se não usar as escadas.",escada,0.0
"Ao chegar ao Hotel, a recepção foi excelente.",recepção,1.0
Otimo cassino no interior do hotel.,cassino,1.0
Recomendo !!,No aspect,
Quartos foram limpos todos os dias.,quarto,1.0
Café da manhã de primeira.,café da manhã,1.0
O restaurante não oferece espaço para as pessoas circularem com conforto durante o café-da-manhã.,No aspect,
"o elevador estava quebrado,tive que descer seis andares com as malas pela escada.",elevador,-1.0
"E a 2 vez que retorno a este hotel,continua muito bom com uma localizacao incrivel,quartos muito grandes com area de estar porem atendimento mediano e nescessario subir com suas malas ao menos que pague 5 dolares para o bellmen ou e nescessario esperar bastante pelas toalhas.",atendimento,0.0
Ficamos num quarto recentemente reformado.,quarto,1.0
"Não há box e a água cai diretamente no chão do banheiro, molh.ando tudo, vaso sanitário, pia etc.",No aspect,
tomávamos café lá todos os dias.,No aspect,
"Embora o preço seja um ponto negativo, vale a pena cada dólar gasto.",preço,-1.0
O café do Grand Luxor é uma delícia com preços justos.,preço,1.0
Room Tip: Reservar com antecedência,No aspect,
"Hotel bem localizado para nossas atividades, estação de metrô ao lado (Estação Cadet), equipe muito atenciosa e nos orientou sobre tudo em nosso idioma (Português).",hotel,0.0
"Ótima localização, café farto e delicioso, chuveiro forte, banheiro limpo, cama maravilhosa, limpeza e atendimento nota 10!",localização,1.0
Só não nos foram roubados aqueles pertences que puderam ser guardados no cofre.,No aspect,
valeu bem a pena :),No aspect,
Room Tip: Os frontais tem a maravilhosa vista das fontes e do lago.,No aspect,
Serviço amável mas pouco eficiente.,serviço,0.0
"Localização excelente, atendimento e serviços de um cinco estrelas.",localização,1.0
Fiquei 4 noites no hotel e não tenho o que reclamar !,hotel,1.0
"Para quem procura um lugar para passar lua mel ou férias acompanhado de filhos, provavelmente este não é o melhor hotel.",No aspect,
É a terceira vez que me hospedo num hotel da rede W e tive experiencias ótimas.,hotel,1.0
"Compartilho com vocês a experiência que tive, estava em POA bem no dia que estava acontecendo um evento e vários hotéis lotados, com isso achei que o valor para a estrutura do hotel achei caro, pois o box do banheiro muito pequeno e quarto também.",quarto,-1.0
Banheiro sem box com chuveiro que vazava água pelas juntas.,chuveiro,-1.0
Os atendentes também falam inglês e são muito gentis e atenciosos.,No aspect,
O hotel neste momento passou a 3 estrelas.,hotel,1.0
Tem Wi-Fi gratuita e camas adequadas.,No aspect,
"O quarto é grande, muito confortável, limpo.",quarto,1.0
"O quarto era muito ruim, eu entrava de lado (não sou gordo), para entrar no box do banheiro também precisava malabarismo, sem contar um objeto pontiagudo que exite no chão para a porta do box não bater, que pode ocasionar acidentes.",quarto,-1.0
Que e maravilhosa....,No aspect,
"O único porém é que o atendimento da recepção não é muito amigável e em 3 dias que fiquei lá, não repuseram o shampoo e o sabonete!",recepção,-1.0
"Bom hotel, quarto de bom tamanho, cama confortável, banheiro com banheira mas com ducha fixa, cafe da manha muito bom.",cama,1.0
"A camareira obviamente Nao apareceu e depois da longa discussao, concordaram que estavam errados... UM DESASTRE TOTAL!!!!!!!",No aspect,
"E a 2 vez que retorno a este hotel,continua muito bom com uma localizacao incrivel,quartos muito grandes com area de estar porem atendimento mediano e nescessario subir com suas malas ao menos que pague 5 dolares para o bellmen ou e nescessario esperar bastante pelas toalhas.",toalha,0.0
"Proxima a Disney,quarto amplo com duas excelente camas,como fui com a minha filha de 01 ano,me arrumaram berço tb.....,café da manhã razoável e bom custo benefício....achei a mobília nova com tv plasma e excelentes canais de entretenimento...Hotel com piscina aquecida, enfim,por ser em cima da hora,acho que valeu a pena!!",hotel,1.0
Ficamos sabendo que alguns tinham tarifas diferenciadas na pernoite.,No aspect,
