inputs,aspects,sentiment
"Eu e minha esposa estamos muitos satisfeitos com o Hotel Chandler por diversos motivos: Ótima localização, próximo ao Empire State e Broadway; atenção de todos funcionários, sem distinção, em todo o período; quarto muito aconchegante, com chuveiro excelente e itens de conforto de qualidade; limpeza e arrumação dos quartos; custo-benefício insuperável.",chuveiro,1
"Eu e minha esposa estamos muitos satisfeitos com o Hotel Chandler por diversos motivos: Ótima localização, próximo ao Empire State e Broadway; atenção de todos funcionários, sem distinção, em todo o período; quarto muito aconchegante, com chuveiro excelente e itens de conforto de qualidade; limpeza e arrumação dos quartos; custo-benefício insuperável.",limpeza,1
"Eu e minha esposa estamos muitos satisfeitos com o Hotel Chandler por diversos motivos: Ótima localização, próximo ao Empire State e Broadway; atenção de todos funcionários, sem distinção, em todo o período; quarto muito aconchegante, com chuveiro excelente e itens de conforto de qualidade; limpeza e arrumação dos quartos; custo-benefício insuperável.",custo-benefício,1
"Ou seja, na nossa próxima viagem a NY, não temos dúvida da nossa escolha de estadia!",No aspect,None
Padrão Ibis sem maiores surpresas.,padrão,0
"Boa recepção e acomodação, ficamos no sexto andar com boa acomodação sem surpresa, nossos filhos ficaram no 1o.",recepção,1
"Boa localização, perto de metro e rua tranquila.",localização,1
"Boa localização, perto de metro e rua tranquila.",rua,1
andar que na verdade seria um subsolo ou -1 onde o teto é baixo dando uma impressão quase claustrofobica.,No aspect,None
Prefira ficar do 2o.,No aspect,None
andar para cima.,No aspect,None
Vale a pena.,No aspect,None
Hotel muito bem localizado com apartamento espaçoso e confortável para 3 adultos.,hotel,1
 atendimento cordial e o serviço de quarto com arrumaçao e limpeza adequados.,atendimento,1
 atendimento cordial e o serviço de quarto com arrumaçao e limpeza adequados.,serviço de quarto,1
 atendimento cordial e o serviço de quarto com arrumaçao e limpeza adequados.,limpeza,1
"  nos finais de semana, à partir da quinta feira, há o inconveniente das baladas promovidas pelo hotel, atraindo pessoas pouco educadas que provocam muito barulho e confusão no lobby do hotel, além de congestionamento e filas nos elevadores.",No aspect,None
Hotel luxuoso com ótima estrutura.,hotel,1
Recepção e lobby vultuosos.,recepção,1
Funcionários educados e prestativos.,funcionários,1
"Quarto amplo, cama king ótima e banheiro bom e limpo!",quarto,1
"Quarto amplo, cama king ótima e banheiro bom e limpo!",cama,1
Chuveiro ótimo!,chuveiro,1
Linda vista da cidade!,No aspect,None
Piscina e quadra de tênis no alto do prédio.,No aspect,None
"Localização é o único ponto negativo, pois fica a 1,7 km da Times Square (à pé) e o metrô mais perto fica linge, + ou - 800 mts.",No aspect,None
"Quartos amplos e super limpos, pessoal muito amigável, Cassino gostoso com dealers simpáticos e engraçados.",quarto,1
"Quartos amplos e super limpos, pessoal muito amigável, Cassino gostoso com dealers simpáticos e engraçados.",cassino,1
Indico para todos que procuram uma tarifa justa e conforto.,conforto,1
Pode-se ir à pé até a Strip tranquilamente.,No aspect,None
Room Tip: se ficar no apartamento de cima se poupará do barulho que seus vizinhos farão estando embaixo...,No aspect,None
"O unico ponto negativo é o preço alto, mesmo com promoções fica um pouco apertado para o orçamento.",preço,-1
"Além disso, quase nada é incluído na diária, nao internet wi-fi cortesia, nem café da manha, nem estacionamento.",internet,-1
"Além disso, quase nada é incluído na diária, nao internet wi-fi cortesia, nem café da manha, nem estacionamento.",estacionamento,0
"Mas o hotel é lindo, limpo, os quartos sao grandes, as camas confortaveis.",hotel,1
"Mas o hotel é lindo, limpo, os quartos sao grandes, as camas confortaveis.",quarto,1
"Mas o hotel é lindo, limpo, os quartos sao grandes, as camas confortaveis.",cama,1
"A localização é perfeita, a uma quadra da times square.",localização,1
Amei minha estaida neste Hilton!,No aspect,None
tudo pago á parte.,No aspect,None
"É um hotel pequeno, organizado, agradável e muito limpo.",hotel,1
"Quanto à localização, o bairro dispõe de transporte, supermercados, restaurantes e laundromats.",localização,1
"o café da manhã é simples mas muito gostoso, com pães de primeira linha.",café da manhã,1
"A equipe do hotel é gentil, educada e calorosa.",No aspect,None
"Não tenho nada a reclamar, fomos muito bem atendidas.",No aspect,None
"Fiquei hospedada lá pela localização, é perto do aeroporto e eles fazem o serviço de transfer.",localização,-1
"Fiquei hospedada lá pela localização, é perto do aeroporto e eles fazem o serviço de transfer.",aeroporto,0
"Fiquei hospedada lá pela localização, é perto do aeroporto e eles fazem o serviço de transfer.",serviço,1
"E também tive uma péssima experiência com o chuveiro rsrs ele demora a esquentar, cheguei lá meia noite e tive que tomar banho gelado.",chuveiro,-1
"Já o café da manhã é ótimo, o atendimento também, nada a reclamar disso.",café da manhã,1
"Já o café da manhã é ótimo, o atendimento também, nada a reclamar disso.",atendimento,1
"Porém essa boa localização foi a pior coisa, pois é muito barulho, não deu mesmo pra dormir a noite, não vale a pena!!!!",No aspect,None
Ele fica em frente a linha de trem e avenida muito movimentada.,No aspect,None
No dia seguinte fui perguntar e eles me disseram que demora uns 10 min. a esquentar.,No aspect,None
"Porém não vale a pena pra mim, lá não fico mais.",No aspect,None
"Quartos amplos, boa limpeza, bom atendimento...",quarto,1
"Quartos amplos, boa limpeza, bom atendimento...",limpeza,1
"Quartos amplos, boa limpeza, bom atendimento...",atendimento,1
"Ficamos por 4 dias em Las Vegas e, por ser uma cidade relativamente pequena, procuramos nos hospedar em um hotel que ficasse próximo de tudo e com um bom custo/beneficio.",No aspect,None
"Para quem esta procurando exatamente isso, o Flamingo é uma excelente opção!",No aspect,None
Fica bem em frente aos principais hotéis da Strip e com muitas alternativas de transporte (o Flamingo tem uma estação de Monorail praticamente dentro do hotel).,No aspect,None
"Enfim, recomendo!",No aspect,None
"É extremamente bem localizado, com o melhor preço ao redor da times square.",preço,1
"Foi reformado, funcionários atenciosos, quartos bons.",funcionários,1
"Foi reformado, funcionários atenciosos, quartos bons.",quarto,1
"Tinha muitos brasileiros hospedados lá e tem café da manhã, incluso.",café da manhã,1
"Donuts, sucos, café e iogurte.",No aspect,None
"Faltam mesas para todos setar pela manhã, mas se consegue comer.",No aspect,None
"Foi minha quarta estadia em NYC e, com certeza, o melhor custo benefício.",No aspect,None
Vale a pena.,No aspect,None
"Localização excelente, atendimento e serviços de um cinco estrelas.",localização,1
"Localização excelente, atendimento e serviços de um cinco estrelas.",atendimento,1
"Localização excelente, atendimento e serviços de um cinco estrelas.",serviço,1
Não tenho nada a me queixar do hotel.,hotel,1
"Fui com minha esposa e filho, o quarto era amplo, cama de casal e cama extra, banheiro com um box e mais uma banheira, closet, sofá e poltrona.",cama,0
Café da manhã de primeira.,café da manhã,1
"Quarto reformado, já que o hotel parece ser tão antigo quanto o Louvre.",No aspect,None
Realmente recomendo e pretendo ficar lá da próxima vez.,No aspect,None
"Após termos passado por uma situação de overbooking, colocaram-nos neste hotel.",hotel,-1
 A única vantagem é a localização e o facto de oferecerem sandes para o almoço.,localização,1
 A única vantagem é a localização e o facto de oferecerem sandes para o almoço.,almoço,1
"  A casa de banho era minúscula, não tinha gel de banho nem champô, as camas estavam com cabelos, inclusive os copos da casa de banho.",cama,-1
" Apesar dos recepcionistas serem atenciosos, o hotel é muito mau.",No aspect,None
 O pequeno-almoço não tinha praticamente nada e demoraram muito tempo a repor o leite e o café.,No aspect,None
Ficamos oito noites neste hotel.,hotel,1
Quartos foram limpos todos os dias.,quarto,1
As camareiras trocam as toalhas duas vezes ao dia e dÃ£o muiiitos chocolates.,toalha,0
NÃ£o deixou nada a desejar.,No aspect,None
"A piscina Ã© Ã³tima, apenas tem que ir pela manhÃ£ para conseguir lugares perto da piscina.",No aspect,None
Os restaurantes sÃ£o Ã³timos e a localizaÃ§Ã£o Ã© perfeita.,No aspect,None
"Se você precisa de um lugar perto da rodoviária, para passar pouquíssimo tempo, ainda assim eu indicaria outro hotel.",rodoviária,0
"Se você precisa de um lugar perto da rodoviária, para passar pouquíssimo tempo, ainda assim eu indicaria outro hotel.",hotel,-1
"Óbvio que eu não esperava um 5 estrelas (pelo site e pelo preço da tarifa dá pra saber), mas mesmo assim achei que a estrutura seria melhor e que seria mais limpo.",preço,0
"Quarto antigo, banheiro péssimo.",quarto,-1
Eu acho que os únicos pontos positivos foram a proximidade com a rodoviária e um bom atendimento na recepção.,atendimento,1
Eu acho que os únicos pontos positivos foram a proximidade com a rodoviária e um bom atendimento na recepção.,recepção,1
"Quarto sem ar condicionado, mas não foi problema mesmo indo no meio de junho.",quarto,0
Rua com boa iluminação e nessa época do ano com várias pessoas na rua.,rua,1
Rua com boa iluminação e nessa época do ano com várias pessoas na rua.,iluminação,1
"Muito bem recebido, hospitaleiros.",No aspect,None
Falam inglês e espanhol.,No aspect,None
8 minutos do metrô.,No aspect,None
Andamos eu e minha esposa vários dias após a meia noite,No aspect,None
Recomendo a todos,No aspect,None
"Eu e minha colega reservamos um quarto duplo, por telefone, com um mês de antecedência, para fazer um curso em Poa.",quarto,0
"Eu e minha colega reservamos um quarto duplo, por telefone, com um mês de antecedência, para fazer um curso em Poa.",telefone,0
"Quando chegamos ao hotel, perto das 22:00, fomos informadas de que a reserva não estava confirmada!",hotel,-1
"Então nos arrumaram um quarto com somente uma cama de casal, e não havia ninguém da manutenção ou alguém com vontade para colocar uma cama extra no quarto.",casal,0
"No outro dia nos mudaram de quarto, e é claro que nós mesmas que tivemos que fazer esta mudança, então o problema foi outro, não conseguimos tomar banho direito, pois só havia uma regulagem no chuveiro: quente, num dia quente!",chuveiro,-1
"Solicitamos falar com a gerente, mais de cinco vezes.",gerente,0
"Allém de tudo isso, é claro, há o barulho da rua, dia e noite, insuportável!!",rua,-1
"O hotel é pessimo, tanto em atendimento quanto em acomodações.",atendimento,-1
"Resultado: tivemos que aceitar, pois não havia como procurar outro hotel aquela hora.",No aspect,None
"O hotel é em um prédio muito antigo e necessita de reforma urgentes, o teto parecia que ia cair na nossa cabeça.",No aspect,None
As condições deste banheiro eram piores do que o primeiro.,No aspect,None
"No entanto, não fomos atendidas!",No aspect,None
Não recomendo a ninguém!,No aspect,None
"Parte boa: Hotel bem localizado no centro, próximo à prefeitura, mercado municipal, shopping, usina do gasometro, etc.",hotel,0
"Parte boa: Hotel bem localizado no centro, próximo à prefeitura, mercado municipal, shopping, usina do gasometro, etc.",shopping,0
Parte ruim: Instalações e serviço deixaram a desejar.,instalações,-1
Parte ruim: Instalações e serviço deixaram a desejar.,serviço,-1
"A recepção parece que foi reformada, pois está novinha e muito bem cuidada, com relação ao resto do hotel.",recepção,1
