inputs;aspects;sentiment
Estive hospedado no Mandarin Oriental NYC este mes de abril. Fiquei no 48 andar com vista para o Central Park. O quarto muito confortável com cama king, amplo com um pequeno sofá, mesa de trabalho com todo tipo de conexão para computadores, banheiro enorme e com banheira separada do chuveiro. O serviço dispensa comentários, tudo perfeito. Algo muito bom são os carros Mercedes a disposição dos hóspedes. Lá tem a maior piscina de NYC com 28 metros. Voltarei em breve!!!;quarto;1
- Muito bom, porém a cafeteira no quarto é um aparelho modernoso, mas deletério. Conserva restos de cafés velhos. Não é falta de limpeza, é o tipo de máquina. – A reposição de lanches e refrigerantes fora de horários na loja de conveniência é fraca, a alternativa é trazer alimentos de fora. – Os preços da loja de conveniência são extremamente caros, um litro de água em supermercado custa 0,58E, no hotel uma garrafa de 700 ml custa 5E.;preço;-1
Limpeza ruim e tardia (os quartos não eram limpos antes as 15:00) e alimentação muito cara. Funcionários muito resistentes a falar em inglês. Banheiro muito pequeno. E a cama de casal era na verdade duas camas de solteiro unidas com dois edredons separados também. Fugiu totalmente do padrão Ibis de outros países em que já estive hospedado.;funcionários;-1
Pequeno e simples, com recepção tipicamente europeia. O segundo andar estava em reforma, com corredores escuros, tudo meio bizarro. Quarto minusculo (como quase todos em Paris), mas com mobiliario relativamente novo. Banheiro reformado, acima da media para a cidade (sem as abomináveis cortinas de plástico). Boa localizaçao.;quarto;0
Ótima localização para ficar andando pela Times Square e para ir aos shows da Broadway. A cama é excelente e o quarto com duas camas de casal que ficamos não é tão pequeno, ficamos em um quarto com vista para rua principal. Fica bem perto de uma estação de metrô. A recepção tem um atendimento péssimo e para ficar na little Brasil ninguém lá sabe português e pior que nem pagando eles pedem táxi para os hóspedes. Não tem frigobar no quarto, mas tem máquina para vender água e refrigerante. Tem também como pegar gelo de graça em uma máquina e levar em balde para o quarto, muito útil para quem não tem frigobar no quarto. Ele tem café da manhã incluso, mas é bem fraquinho, a gente geralmente preferia tomar café em uma loja da Starbucks próxima. Tinha internet wi-fi de graça nos quartos e na recepção, mas o sinal era horrível na maior parte do tempo. Vale pela localização e pelo quarto que só tinha o problema da porta do banheiro ser de vidro fosco claro deixando muita luminosidade passar logo cedo atrapalhando o sono de quem dormia de frente para ela.;rua;0
O hotel só perde pela localização, mas como com o metrô de Paris tudo fica perto, esse ponto acaba sendo minimizado. Fica localizado próximo da estação La Forche.   Os quartos são limpos, os banheiros também e tanto a tv quanto as outras partes pareciam ser novos.  O café da manhã é bem servido com pães, croissant , dúvida e queijos.  Gostei muito e recomendo o hotel.;hotel;1
Toda noite rola um som ao vivo no lobby. Å primeira vista parece confuso, mas empresta um clima alegre a sua estadia. Sabendo disso já pedimos na reserva um andar alto e não tivemos problema com barulho.  A localização é boa, perto das coisas e sem aquela multidão de turistas. O hotel é bonito e limpo, cama ótima, tudo funcionou bem. Ficaria lá novamente.;localização;1
O hotel é bem simples, mas o custo benefício compensa. O café da manhã não tem nada de especial, alguns donuts, bagel, manteiga e geleia, suco de laranja e café. Mas vale a pena considerando que muitos hotéis de mesmo preço não oferecem o café da manhã. A localização também é muito boa. Perto ara andar apé para os principais pontos turísticos e perto de estações de metrô.;café da manhã;1
Adorei este Hotel um atendimento excelente principlamente porque falam quase todo português, as recepcionistas ajudaram-nos para nos guiar na confusão que são as linhas de metro, e indicaram-nos todos os lugares que vale a pena ver. De certeza que na minha proxima viagem a paris escolherei de novo este tao calmo e simpatico hotel proximo de tudo e tao simpaticos.  Fui para trabalhar mas acabo por voltar com vontade de passar férias nesta cidade.;cidade;1
Hotel velho ,elevador horroroso para 02 pessoas com defeito,vazamento enorme na pia da sala só resolvido 03 dias depois de ter informado os funcionarios ,cheiro enorme de cigarro no quarto e recepção do hotel,ficamos no último andar a vista da torre e linda.  Esta muito fora do padrão Adagio que conheço.;hotel;-1
Muito bom hotel, perto da estação de metro St Lazare, fica localizado perto das principais atrações de Paris para quem gosta de ir caminhando. O café da manhã é bom (pago) e internet bem rápida. O quarto é bem limpo e tem frigobar, janelas que abrem e banheiro limpo e novo. O atendimento sempre foi prestativo mesmo eu não falando francês e inglês. A única coisa é que poderiam colocar pelo menos um atendente que fale espanhol.;hotel;1
"Eu e minha esposa estamos muitos satisfeitos com o Hotel Chandler por diversos motivos: Ótima localização, próximo ao Empire State e Broadway; atenção de todos funcionários, sem distinção, em todo o período; quarto muito aconchegante, com chuveiro excelente e itens de conforto de qualidade; limpeza e arrumação dos quartos; custo-benefício insuperável. Ou seja, na nossa próxima viagem a NY, não temos dúvida da nossa escolha de estadia!";funcionários;1
O hotel é bom, limpo, bem localizado, mas faltam algumas coisas. Não tem frigobar no quarto, nem microondas. A internet é por cabo (o que não conecta celular nem IPAD). Os quartos são limpos, a cama é boa, quarto com bom espaço, o banheiro podia ter uma manutenção melhor,o chuveiro ficava um bom tempo pingando e as toalhas eram velhas e tinham cheiro estranho. No geral bom hotel, ficaria perfeito se melhorassem esses pontos!;frigobar;1
O hotel tem uma localização inspiradora, acordar e ver por sua janela a wall street é uma sensação incrível, têm varias estações de metro nas proximidades e podemos chegar aonde quisermos. Um passeio pelos arredores é muito legal, fomos andando para pegar a balsa para a estatua da liberdade. O atendimento é muito prestativo, porém os recepcionistas poderiam ter mais paciência com quem tem o inglês devagar. Aconselho a todos visitarem esse hotel em NYC....;localização;1
Quarto muito bom. Banheiro muito limpo. Localização estratégica e de fácil acesso.Possui uma boa praça de alimentação com Mcdonalds, Subway e várias outras franquias. Tem uma loja da Harley Davidson lá e outras lojinhas legais. Aceso ao trem que vai até o Bellagio, passando pelo ARIA, grátis  Ótimo custo-Beneficio;localização;1
Amei minha estaida neste Hilton! O unico ponto negativo é o preço alto, mesmo com promoções fica um pouco apertado para o orçamento. Além disso, quase nada é incluído na diária, nao internet wi-fi cortesia, nem café da manha, nem estacionamento. tudo pago á parte.  Mas o hotel é lindo, limpo, os quartos sao grandes, as camas confortaveis. A localização é perfeita, a uma quadra da times square.;cama;1
Estive em Nova York em Jan/13 em férias com a minha familia. Apesar do frio intenso o hotel era muito acolhedor. Serviços de primeira qualidade e funcionários excelentes, além de acomodações muito confortáveis.  Localização excelente, perto da Broadway.  Recomendo.  Room Tip: Prefira os quartos com vista para a praça;quarto;1
Hotel é bem localizado, estrutura física boa, porém os preços são acima do merecido, as taxas não coincidiram com as da reserva. Cobraram complementação pelo café-da-manhã já incluso na reserva, cobraram pelo late checo out e não disponibilizaram early checo in, mesmo com vagas. Como os americanos dizem não seria um hotel Amigável!!!! Room Tip: Difícil de dizer;preço;-1
Muito mais do que um hotel 3 estrelas. Café da manhã delicioso, hotel pequeno e aconchegante. O aquecimento do quarto funcionou muito bem no período em que estivemos hospedados, com temperaturas muito amenas. O banheiro possui uma banheira muito bacana. A localização é o ponto alto deste hotel. Próximo aos jardins de luxembourg, Notre Dame e Pantheon. Bairro boêmio com muitos bares e restaurantes abertos até tarde. Atendimento muito cordial.;hotel;1
super bem situado,estaçao de metro de pigalle quase à porta. carrefour e dia muito proximo. mc donalds e starbuks mesmo ao lado.pequeno almoço bem recheado.resumindo gostamos muito,localização fantastica.os quartos sao pequeninos mas limpinhos e bastante quentes.relação qualidade preço também muito boa.valeu bem a pena :);localização;1
O hotel seria um hotel de negócios 3 estrelas muito bom, porém está classificado como 4 estrelas, para esta categoria ficaram faltando: espaço no quarto, decoração mais personalizada, mais elevadores (só tem 1), sala de espera e sala de trabalho na recepção, serviços melhores, restaurante, academia, dentre outras.;elevador;0
O Hotel e perto de tudo. Localização em NY é essecial. O quarto e pequeno mas e muito bom, limpo e silencioso. Como tem muitos brasileiros que se hospedam neste hotel, há alguns atendentes que falam um pouco de portugues.  Room Tip: Peça um quarto distante da maquina de refrigerante porque tem pessoas que pegam bebidas a noite toda...;quarto;1
O hotel expressinho esta localizado ao lado do Hotel expresso e compartilha um excelente cafe da manhã. Como a proposta é a simplicidade ele não possui elevador, somente escada para acesso aos quartos, que são limpos e organizados. A equipe de atendimento é atenciosa.;hotel;0
Além de abrirem o meu quarto (mesmo com o sinal de não incomode), quando eu cheguei, a minha porta estava aberta (com todos meus pertences disponível pra quem tivesse interesse em olhar.  Eles pintaram as portas do quarto enquanto eu estava hospedado, logo tive que sentir cheiro de tinta por um tempo.  Fora isso, o hotel é bomzinho.;quarto;0
Ótimo preço e pertinho do aeroporto e com serviço de transfer gratuito do aeroporto ao hotel, o que é até bom porque dependendo do horário que se chega, os taxistas são um pouco resistentes em levá-lo. Não espere muito, principalmente pelo valor cobrado.;aeroporto;0
Hotel muito bem localizado, apenas alguns metros da Torre Eiffel. Qualidade do serviço excelente, recepcionistas muito atenciosos e os quartos são bons e bem equipados porem o banheiro é um pouco apertado o que pode ser desagradável para quem é grande e gosta de espaço.  O que mais gostei fio da localização do hotel, perto dos principais pontos turísticos.;hotel;1
O hotel é agradavel, muito bem localizado e com staff gentil. Achei o café da manhã bastante caro (14 euros) em relação às padarias que estavam próximas, portanto não provei nenhuma refeição no hotel.    O quarto é pequeno, tem as paredes finas. Fiquei no primeiro andar e sempre que alguém dava descarga ou tomava banho eu conseguia ouvir a água passando, o que me incomodava.  Enfim, recomendo o hotel por sua localização, limpeza e preço.;hotel;-1
