inputs;aspects;start_position;end_position
Fui com minha esposa e filho, o quarto era amplo, cama de casal e cama extra, banheiro com um box e mais uma banheira, closet, sofá e poltrona.;cama;50;54
Café da manhã de primeira.;café da manhã;0;13
Quarto reformado, já que o hotel parece ser tão antigo quanto o Louvre.;No aspect;-1;-1
Realmente recomendo e pretendo ficar lá da próxima vez.;No aspect;-1;-1
Após termos passado por uma situação de overbooking, colocaram-nos neste hotel.;hotel;73;78
 A única vantagem é a localização e o facto de oferecerem sandes para o almoço.;localização;22;33
 A única vantagem é a localização e o facto de oferecerem sandes para o almoço.;almoço;72;78
  A casa de banho era minúscula, não tinha gel de banho nem champô, as camas estavam com cabelos, inclusive os copos da casa de banho.;cama;71;75
 Apesar dos recepcionistas serem atenciosos, o hotel é muito mau.;No aspect;-1;-1
 O pequeno-almoço não tinha praticamente nada e demoraram muito tempo a repor o leite e o café.;No aspect;-1;-1
Ficamos oito noites neste hotel.;hotel;26;31
Quartos foram limpos todos os dias.;quarto;0;6
As camareiras trocam as toalhas duas vezes ao dia e dÃ£o muiiitos chocolates.;toalha;24;30
NÃ£o deixou nada a desejar.;No aspect;-1;-1
A piscina Ã© Ã³tima, apenas tem que ir pela manhÃ£ para conseguir lugares perto da piscina.;No aspect;-1;-1
Os restaurantes sÃ£o Ã³timos e a localizaÃ§Ã£o Ã© perfeita.;No aspect;-1;-1
Se você precisa de um lugar perto da rodoviária, para passar pouquíssimo tempo, ainda assim eu indicaria outro hotel.;rodoviária;37;47
Se você precisa de um lugar perto da rodoviária, para passar pouquíssimo tempo, ainda assim eu indicaria outro hotel.;hotel;111;116
Óbvio que eu não esperava um 5 estrelas (pelo site e pelo preço da tarifa dá pra saber), mas mesmo assim achei que a estrutura seria melhor e que seria mais limpo.;preço;58;63
Quarto antigo, banheiro péssimo.;quarto;0;6
Eu acho que os únicos pontos positivos foram a proximidade com a rodoviária e um bom atendimento na recepção.;atendimento;85;96
Eu acho que os únicos pontos positivos foram a proximidade com a rodoviária e um bom atendimento na recepção.;recepção;100;108
Quarto sem ar condicionado, mas não foi problema mesmo indo no meio de junho.;quarto;0;6
Rua com boa iluminação e nessa época do ano com várias pessoas na rua.;rua;66;69
Rua com boa iluminação e nessa época do ano com várias pessoas na rua.;iluminação;12;22
Muito bem recebido, hospitaleiros.;No aspect;-1;-1
Falam inglês e espanhol.;No aspect;-1;-1
8 minutos do metrô.;No aspect;-1;-1
Andamos eu e minha esposa vários dias após a meia noite;No aspect;-1;-1
Recomendo a todos;No aspect;-1;-1
Eu e minha colega reservamos um quarto duplo, por telefone, com um mês de antecedência, para fazer um curso em Poa.;quarto;32;38
Eu e minha colega reservamos um quarto duplo, por telefone, com um mês de antecedência, para fazer um curso em Poa.;telefone;50;58
Quando chegamos ao hotel, perto das 22:00, fomos informadas de que a reserva não estava confirmada!;hotel;19;24
Então nos arrumaram um quarto com somente uma cama de casal, e não havia ninguém da manutenção ou alguém com vontade para colocar uma cama extra no quarto.;casal;54;59
No outro dia nos mudaram de quarto, e é claro que nós mesmas que tivemos que fazer esta mudança, então o problema foi outro, não conseguimos tomar banho direito, pois só havia uma regulagem no chuveiro: quente, num dia quente!;chuveiro;193;201
Solicitamos falar com a gerente, mais de cinco vezes.;gerente;24;31
Allém de tudo isso, é claro, há o barulho da rua, dia e noite, insuportável!!;rua;45;48
O hotel é pessimo, tanto em atendimento quanto em acomodações.;atendimento;28;39
Resultado: tivemos que aceitar, pois não havia como procurar outro hotel aquela hora.;No aspect;-1;-1
O hotel é em um prédio muito antigo e necessita de reforma urgentes, o teto parecia que ia cair na nossa cabeça.;No aspect;-1;-1
As condições deste banheiro eram piores do que o primeiro.;No aspect;-1;-1
No entanto, não fomos atendidas!;No aspect;-1;-1
Não recomendo a ninguém!;No aspect;-1;-1
Parte boa: Hotel bem localizado no centro, próximo à prefeitura, mercado municipal, shopping, usina do gasometro, etc.;hotel;11;16
Parte boa: Hotel bem localizado no centro, próximo à prefeitura, mercado municipal, shopping, usina do gasometro, etc.;shopping;84;92
Parte ruim: Instalações e serviço deixaram a desejar.;instalações;12;23
Parte ruim: Instalações e serviço deixaram a desejar.;serviço;26;33
A recepção parece que foi reformada, pois está novinha e muito bem cuidada, com relação ao resto do hotel.;recepção;2;10
Quarto com cheiro de mofo, moveis antigos, instalações mal conservadas no banheiro.;quarto;0;6
Café da manhã muito muito, muito caro.;café da manhã;0;13
Quarto e banheiro mínimos, era quase impossível abrir a mala no chão, tinha que abrir a porta do quarto.;quarto;97;103
Cama razoável, assim como o atendimento da recepção, a localização é interessante, mas a estação de metrô próxima ao hotel, é uma das piores de Paris (Place Monge), com uma infinidade de degraus a subir.;cama;0;4
Cama razoável, assim como o atendimento da recepção, a localização é interessante, mas a estação de metrô próxima ao hotel, é uma das piores de Paris (Place Monge), com uma infinidade de degraus a subir.;atendimento;28;39
Cama razoável, assim como o atendimento da recepção, a localização é interessante, mas a estação de metrô próxima ao hotel, é uma das piores de Paris (Place Monge), com uma infinidade de degraus a subir.;recepção;43;51
Café da manhã bom.;café da manhã;0;13
Muito bem localizado com pessoal de recepção bem prestativo.;recepção;36;44
Achei falho o serviço de quarto.;serviço de quarto;14;31
Achei o café da manhã ruim para quem fica muito tempo como fiquei 09 dias.;café da manhã;8;21
duas pessoas falam o portugues e são otimos.;No aspect;-1;-1
Fiquei muito impressionado com a presteza de Ricardo na recepção.;No aspect;-1;-1
Fica praticamente a 100 metros de ponto de metrô.;No aspect;-1;-1
duas vezes esquerceram de abastecer meu frigobar.;No aspect;-1;-1
A suite que fiquei cabe muito bem para um casal e até dois filhos.;No aspect;-1;-1
tem uma porta de correr que separa os ambientes.;No aspect;-1;-1
O melhor desse hotel foi a excelente vista do nosso quarto pra Torre Eiffel.;hotel;15;20
O melhor desse hotel foi a excelente vista do nosso quarto pra Torre Eiffel.;quarto;52;58
O café da manhã não é bom, tem poucas opções, ficamos cinco dias no terceiro não conseguiamos mais comer as mesmas coisas.;café da manhã;2;15
A localização é boa por ser próximo de duas estações.;localização;2;13
Os quartos são funcionais e limpos.;No aspect;-1;-1
Room Tip: Solicitar vista pra Torre Eiffel.;No aspect;-1;-1
Gostei muito do quarto e banheiros espaçosos, a cozinha equipada e as camas e roupas de camas maravilhosas - limpas e macias.;quarto;16;22
Gostei muito do quarto e banheiros espaçosos, a cozinha equipada e as camas e roupas de camas maravilhosas - limpas e macias.;cozinha;48;55
Gostei muito do quarto e banheiros espaçosos, a cozinha equipada e as camas e roupas de camas maravilhosas - limpas e macias.;cama;70;74
O atendimento foi impecável!;atendimento;2;13
Estive hospedada no hotel por uma semana com minha mãe (70 anos) e filha (5 anos).;No aspect;-1;-1
Uma excelente opção para New York, principalmente, em virtude da cozinha em que pudemos fazer as comidas que minha filha gosta e tomar belos cafés da manhã.;No aspect;-1;-1
Com certeza, retornarei a este hotel quando voltar a New York.;No aspect;-1;-1
A grande vantagem do hotel é que por pertencer a uma rede o hóspede sabe o que vai encontrar.;hotel;21;26
O único ponto negativo foi a qualidade do colchão.;colchão;42;49
A localização é muito boa, já que tem rápido e fácil acesso a duas linhas de metro.;localização;2;13
Estava tudo funcionando bem.;No aspect;-1;-1
Além disso, pode-se chegar caminhando a vários locais como restaurantes e mesmo pontos turísiticos.;No aspect;-1;-1
O hotel fica próximo aos pontos de transporte como trens e metrôs.;hotel;2;7
Algumas informações como estacionamentos se limitaram a apontar a direção, sem um mapa ou alguma dicas de tarifas.;estacionamento;25;39
Existe um conjunto de restaurantes e comércio próximo intenso e diversificado.;No aspect;-1;-1
Os atendentes não forão rudes, mas também não foram simpáticas.;No aspect;-1;-1
Ficamos sabendo que alguns tinham tarifas diferenciadas na pernoite.;No aspect;-1;-1
Belo hotel , bem localizado, novo, limpo, muita tecnologia nos quartos   apartmento amplo (o corredor é um pouco estreito e longo) mais em las vegas é tudo asim grande  arquitetura linda  cassino limpo amplo e pessoal cortez   buffet muito bom   gostei voltaria  Room Tip: nao pegue andares baixos pois ha uma piramide no edificio ai tapa toda a vista creio ter que ser a...;hotel;5;10
Belo hotel , bem localizado, novo, limpo, muita tecnologia nos quartos   apartmento amplo (o corredor é um pouco estreito e longo) mais em las vegas é tudo asim grande  arquitetura linda  cassino limpo amplo e pessoal cortez   buffet muito bom   gostei voltaria  Room Tip: nao pegue andares baixos pois ha uma piramide no edificio ai tapa toda a vista creio ter que ser a...;quarto;63;69
Belo hotel , bem localizado, novo, limpo, muita tecnologia nos quartos   apartmento amplo (o corredor é um pouco estreito e longo) mais em las vegas é tudo asim grande  arquitetura linda  cassino limpo amplo e pessoal cortez   buffet muito bom   gostei voltaria  Room Tip: nao pegue andares baixos pois ha uma piramide no edificio ai tapa toda a vista creio ter que ser a...;corredor;93;101
Belo hotel , bem localizado, novo, limpo, muita tecnologia nos quartos   apartmento amplo (o corredor é um pouco estreito e longo) mais em las vegas é tudo asim grande  arquitetura linda  cassino limpo amplo e pessoal cortez   buffet muito bom   gostei voltaria  Room Tip: nao pegue andares baixos pois ha uma piramide no edificio ai tapa toda a vista creio ter que ser a...;cassino;188;195
Ficamos hospedados 1 noite ótimo quarto tudo novo, camas excelentes frigobar completo, atendimento bom, muito silencioso e ar condicionado split;quarto;33;39
Ficamos hospedados 1 noite ótimo quarto tudo novo, camas excelentes frigobar completo, atendimento bom, muito silencioso e ar condicionado split;frigobar;68;76
Ficamos hospedados 1 noite ótimo quarto tudo novo, camas excelentes frigobar completo, atendimento bom, muito silencioso e ar condicionado split;atendimento;87;98
Ja me hospedei 2 vezes neste hotel, custo beneficio 100%;hotel;29;34
Apesar da ótima localização, o Express do Açores é péssimo.;localização;16;27
A portaria é arrumadinha e os funcionários corteses, mas no elevador já dá pra sentir o drama.;funcionários;30;42
A portaria é arrumadinha e os funcionários corteses, mas no elevador já dá pra sentir o drama.;elevador;60;68
O quarto é velho e o banheiro um caso de saúde pública, já que no box o piso é um laminado plástico por cima do azulejo e super mofado por baixo, um chuveiro ruim e sem ventilação.;quarto;2;8
O quarto é velho e o banheiro um caso de saúde pública, já que no box o piso é um laminado plástico por cima do azulejo e super mofado por baixo, um chuveiro ruim e sem ventilação.;chuveiro;149;157
Não tem nenhuma condição de estar figurando em listas de hotéis disponíveis.;No aspect;-1;-1
O café é básico com Soborôs sortidos de ontem.;No aspect;-1;-1
Não gostamos e não recomendo pra ninguém.;No aspect;-1;-1
Excelente hotel, sem cassino e aquela confusao dos outros hoteis , mas perto de tudo, em frente ao shopping, com servico de transfer para o cesar e o wynn.;hotel;10;15
Excelente hotel, sem cassino e aquela confusao dos outros hoteis , mas perto de tudo, em frente ao shopping, com servico de transfer para o cesar e o wynn.;cassino;21;28
Excelente hotel, sem cassino e aquela confusao dos outros hoteis , mas perto de tudo, em frente ao shopping, com servico de transfer para o cesar e o wynn.;shopping;99;107
Meu unico porem e o chuveiro do banheiro que nao e tao bom, para um banheiro maravilhoso como aquele com jacuzi e televisao o chuveiro poderia ser melhor.;chuveiro;20;28
Check inn e checkout rapidos, equipe atenciosa, fantastico.;No aspect;-1;-1
Hotel é limpo e muito bem localizado.;hotel;0;5
O quarto com cama de casal realmente é bem pequeno, mal havia espaço para abrir uma mala.;quarto;2;8
O quarto com cama de casal realmente é bem pequeno, mal havia espaço para abrir uma mala.;cama;13;17
O quarto com cama de casal realmente é bem pequeno, mal havia espaço para abrir uma mala.;casal;21;26
No entanto, a distribuição do espaço é inteligente e, numa cidade como Nova Iorque, a última coisa que se pretende é perder tempo no quarto do hotel.;cidade;59;65
Ótimo ter internet liberada, secador e estação para IPod para se ouvir música.;internet;10;18
Ótimo ter internet liberada, secador e estação para IPod para se ouvir música.;secador;29;36
Ficaria novamente.;No aspect;-1;-1
O hotel tem excelente localização perto do jardim de Luxemburgo e do Panteão....;localização;22;33
Um quarto e banheiro super pequenos.;quarto;3;9
O box fica a quase 50cm do chao e o chuveiro é baixo.;chuveiro;36;44
Barulho do elevador, dos hóspedes e da rua eram uma constante.;elevador;11;19
Barulho do elevador, dos hóspedes e da rua eram uma constante.;rua;39;42
